user_id,song_id,created_at,updated_at
19153,60994,2023-12-15T20:36:07.725276,2024-04-19T01:23:45.284540
34746,81757,2024-04-03T15:27:38.062604,2025-02-07T01:20:11.424080
34746,30813,2024-04-03T15:27:38.062604,2025-02-07T01:20:11.424080
34746,59729,2024-04-03T15:27:38.062604,2025-02-07T01:20:11.424080
34746,3195,2024-04-03T15:27:38.062604,2025-02-07T01:20:11.424080
34746,85856,2024-04-03T15:27:38.062604,2025-02-07T01:20:11.424080
4549,81486,2024-09-20T02:45:26.311889,2025-05-16T19:15:29.362148
4549,73015,2024-09-20T02:45:26.311889,2025-05-16T19:15:29.362148
4549,18202,2024-09-20T02:45:26.311889,2025-05-16T19:15:29.362148
4549,5759,2024-09-20T02:45:26.311889,2025-05-16T19:15:29.362148
4549,30813,2024-09-20T02:45:26.311889,2025-05-16T19:15:29.362148
27020,81410,2023-10-07T04:17:43.163830,2024-11-13T12:47:52.161590
27020,47137,2023-10-07T04:17:43.163830,2024-11-13T12:47:52.161590
27020,32105,2023-10-07T04:17:43.163830,2024-11-13T12:47:52.161590
27020,83822,2023-10-07T04:17:43.163830,2024-11-13T12:47:52.161590
27020,91208,2023-10-07T04:17:43.163830,2024-11-13T12:47:52.161590
39774,62426,2025-06-03T10:16:47.520869,2025-08-01T04:51:14.545906
39774,57178,2025-06-03T10:16:47.520869,2025-08-01T04:51:14.545906
39774,50977,2025-06-03T10:16:47.520869,2025-08-01T04:51:14.545906
39774,30212,2025-06-03T10:16:47.520869,2025-08-01T04:51:14.545906
39774,55525,2025-06-03T10:16:47.520869,2025-08-01T04:51:14.545906
31961,54076,2023-11-22T18:16:05.494138,2024-02-05T07:56:28.344320
31961,39283,2023-11-22T18:16:05.494138,2024-02-05T07:56:28.344320
31961,38474,2023-11-22T18:16:05.494138,2024-02-05T07:56:28.344320
31961,40063,2023-11-22T18:16:05.494138,2024-02-05T07:56:28.344320
31961,16003,2023-11-22T18:16:05.494138,2024-02-05T07:56:28.344320
13019,38793,2024-06-04T03:16:21.570572,2024-10-03T20:01:34.861099
13019,65019,2024-06-04T03:16:21.570572,2024-10-03T20:01:34.861099
13019,54499,2024-06-04T03:16:21.570572,2024-10-03T20:01:34.861099
13019,4168,2024-06-04T03:16:21.570572,2024-10-03T20:01:34.861099
13019,48759,2024-06-04T03:16:21.570572,2024-10-03T20:01:34.861099
32511,71410,2023-08-28T21:43:26.727005,2024-10-12T09:40:36.428064
32511,77267,2023-08-28T21:43:26.727005,2024-10-12T09:40:36.428064
32511,23712,2023-08-28T21:43:26.727005,2024-10-12T09:40:36.428064
32511,66014,2023-08-28T21:43:26.727005,2024-10-12T09:40:36.428064
32511,22464,2023-08-28T21:43:26.727005,2024-10-12T09:40:36.428064
19742,94968,2024-11-15T12:30:54.235786,2025-02-25T05:16:34.901520
19742,26334,2024-11-15T12:30:54.235786,2025-02-25T05:16:34.901520
19742,33639,2024-11-15T12:30:54.235786,2025-02-25T05:16:34.901520
19742,12360,2024-11-15T12:30:54.235786,2025-02-25T05:16:34.901520
19742,18154,2024-11-15T12:30:54.235786,2025-02-25T05:16:34.901520
71815,11982,2024-11-01T09:12:18.917438,2025-07-24T05:05:52.343766
71815,87926,2024-11-01T09:12:18.917438,2025-07-24T05:05:52.343766
71815,28112,2024-11-01T09:12:18.917438,2025-07-24T05:05:52.343766
71815,97773,2024-11-01T09:12:18.917438,2025-07-24T05:05:52.343766
71815,27071,2024-11-01T09:12:18.917438,2025-07-24T05:05:52.343766
31657,74832,2024-07-31T20:32:36.073552,2025-04-02T07:16:05.492960
31657,70723,2024-07-31T20:32:36.073552,2025-04-02T07:16:05.492960
31657,23305,2024-07-31T20:32:36.073552,2025-04-02T07:16:05.492960
31657,12756,2024-07-31T20:32:36.073552,2025-04-02T07:16:05.492960
31657,79041,2024-07-31T20:32:36.073552,2025-04-02T07:16:05.492960
49413,86137,2025-03-07T07:21:19.632843,2025-08-04T03:35:53.588903
49413,23941,2025-03-07T07:21:19.632843,2025-08-04T03:35:53.588903
49413,59635,2025-03-07T07:21:19.632843,2025-08-04T03:35:53.588903
49413,50053,2025-03-07T07:21:19.632843,2025-08-04T03:35:53.588903
49413,74024,2025-03-07T07:21:19.632843,2025-08-04T03:35:53.588903
79278,71801,2023-12-15T23:13:47.898473,2025-02-01T20:01:48.861405
79278,60642,2023-12-15T23:13:47.898473,2025-02-01T20:01:48.861405
79278,46333,2023-12-15T23:13:47.898473,2025-02-01T20:01:48.861405
79278,44565,2023-12-15T23:13:47.898473,2025-02-01T20:01:48.861405
79278,59729,2023-12-15T23:13:47.898473,2025-02-01T20:01:48.861405
37822,97398,2023-08-28T20:42:26.771406,2025-07-11T16:12:14.356639
37822,10285,2023-08-28T20:42:26.771406,2025-07-11T16:12:14.356639
37822,43855,2023-08-28T20:42:26.771406,2025-07-11T16:12:14.356639
37822,11563,2023-08-28T20:42:26.771406,2025-07-11T16:12:14.356639
37822,16802,2023-08-28T20:42:26.771406,2025-07-11T16:12:14.356639
75859,91956,2023-12-07T04:07:14.220198,2024-04-12T05:10:22.299734
75859,83081,2023-12-07T04:07:14.220198,2024-04-12T05:10:22.299734
75859,28431,2023-12-07T04:07:14.220198,2024-04-12T05:10:22.299734
75859,13148,2023-12-07T04:07:14.220198,2024-04-12T05:10:22.299734
75859,89519,2023-12-07T04:07:14.220198,2024-04-12T05:10:22.299734
43172,33705,2024-04-20T23:48:53.246613,2024-11-20T16:38:55.800316
43172,3011,2024-04-20T23:48:53.246613,2024-11-20T16:38:55.800316
43172,65072,2024-04-20T23:48:53.246613,2024-11-20T16:38:55.800316
43172,3844,2024-04-20T23:48:53.246613,2024-11-20T16:38:55.800316
43172,65040,2024-04-20T23:48:53.246613,2024-11-20T16:38:55.800316
70128,91544,2024-01-24T21:14:38.150781,2024-11-25T20:06:57.443511
70128,48282,2024-01-24T21:14:38.150781,2024-11-25T20:06:57.443511
70128,21142,2024-01-24T21:14:38.150781,2024-11-25T20:06:57.443511
70128,43699,2024-01-24T21:14:38.150781,2024-11-25T20:06:57.443511
70128,71649,2024-01-24T21:14:38.150781,2024-11-25T20:06:57.443511
75946,31564,2024-03-22T06:39:28.701885,2024-06-03T08:53:39.557065
75946,97323,2024-03-22T06:39:28.701885,2024-06-03T08:53:39.557065
75946,22708,2024-03-22T06:39:28.701885,2024-06-03T08:53:39.557065
75946,95316,2024-03-22T06:39:28.701885,2024-06-03T08:53:39.557065
75946,88708,2024-03-22T06:39:28.701885,2024-06-03T08:53:39.557065
4989,80035,2025-02-28T01:09:13.616806,2025-08-13T21:25:32.985276
4989,61697,2025-02-28T01:09:13.616806,2025-08-13T21:25:32.985276
4989,71410,2025-02-28T01:09:13.616806,2025-08-13T21:25:32.985276
4989,78780,2025-02-28T01:09:13.616806,2025-08-13T21:25:32.985276
4989,42568,2025-02-28T01:09:13.616806,2025-08-13T21:25:32.985276
76578,92922,2024-10-28T08:44:26.268267,2025-03-11T17:21:56.067836
76578,23305,2024-10-28T08:44:26.268267,2025-03-11T17:21:56.067836
76578,91956,2024-10-28T08:44:26.268267,2025-03-11T17:21:56.067836
76578,47017,2024-10-28T08:44:26.268267,2025-03-11T17:21:56.067836
76578,55366,2024-10-28T08:44:26.268267,2025-03-11T17:21:56.067836
85577,59542,2024-06-07T22:35:24.369317,2025-08-07T19:59:20.965633
85577,28468,2024-06-07T22:35:24.369317,2025-08-07T19:59:20.965633
85577,16003,2024-06-07T22:35:24.369317,2025-08-07T19:59:20.965633
85577,87536,2024-06-07T22:35:24.369317,2025-08-07T19:59:20.965633
85577,63043,2024-06-07T22:35:24.369317,2025-08-07T19:59:20.965633
99337,52330,2024-06-14T12:47:42.159816,2025-03-04T07:21:10.797579
99337,32711,2024-06-14T12:47:42.159816,2025-03-04T07:21:10.797579
99337,66039,2024-06-14T12:47:42.159816,2025-03-04T07:21:10.797579
99337,2732,2024-06-14T12:47:42.159816,2025-03-04T07:21:10.797579
99337,22105,2024-06-14T12:47:42.159816,2025-03-04T07:21:10.797579
42717,68416,2024-03-01T18:57:58.169744,2025-05-10T14:28:06.946245
42717,89519,2024-03-01T18:57:58.169744,2025-05-10T14:28:06.946245
42717,1715,2024-03-01T18:57:58.169744,2025-05-10T14:28:06.946245
42717,5919,2024-03-01T18:57:58.169744,2025-05-10T14:28:06.946245
42717,24792,2024-03-01T18:57:58.169744,2025-05-10T14:28:06.946245
97552,82202,2023-09-02T11:16:28.196694,2024-10-12T20:00:59.251392
97552,79661,2023-09-02T11:16:28.196694,2024-10-12T20:00:59.251392
97552,12360,2023-09-02T11:16:28.196694,2024-10-12T20:00:59.251392
97552,31178,2023-09-02T11:16:28.196694,2024-10-12T20:00:59.251392
97552,38201,2023-09-02T11:16:28.196694,2024-10-12T20:00:59.251392
63639,98658,2024-05-24T10:18:20.706829,2025-07-26T05:37:37.027417
63639,73334,2024-05-24T10:18:20.706829,2025-07-26T05:37:37.027417
63639,13148,2024-05-24T10:18:20.706829,2025-07-26T05:37:37.027417
63639,6108,2024-05-24T10:18:20.706829,2025-07-26T05:37:37.027417
63639,32598,2024-05-24T10:18:20.706829,2025-07-26T05:37:37.027417
65365,22932,2024-08-14T13:00:10.601671,2025-02-03T01:11:27.706186
65365,20395,2024-08-14T13:00:10.601671,2025-02-03T01:11:27.706186
65365,37397,2024-08-14T13:00:10.601671,2025-02-03T01:11:27.706186
65365,7392,2024-08-14T13:00:10.601671,2025-02-03T01:11:27.706186
65365,9850,2024-08-14T13:00:10.601671,2025-02-03T01:11:27.706186
28958,12853,2024-09-17T10:23:32.975573,2024-12-25T21:50:54.870246
28958,84091,2024-09-17T10:23:32.975573,2024-12-25T21:50:54.870246
28958,90070,2024-09-17T10:23:32.975573,2024-12-25T21:50:54.870246
28958,9644,2024-09-17T10:23:32.975573,2024-12-25T21:50:54.870246
28958,65019,2024-09-17T10:23:32.975573,2024-12-25T21:50:54.870246
84092,30460,2025-08-18T14:28:12.745233,2025-08-22T03:20:29.248575
84092,20006,2025-08-18T14:28:12.745233,2025-08-22T03:20:29.248575
84092,81410,2025-08-18T14:28:12.745233,2025-08-22T03:20:29.248575
84092,17068,2025-08-18T14:28:12.745233,2025-08-22T03:20:29.248575
84092,67217,2025-08-18T14:28:12.745233,2025-08-22T03:20:29.248575
91977,71801,2025-08-04T09:23:38.604588,2025-08-12T09:16:46.882855
91977,72246,2025-08-04T09:23:38.604588,2025-08-12T09:16:46.882855
91977,62151,2025-08-04T09:23:38.604588,2025-08-12T09:16:46.882855
91977,45326,2025-08-04T09:23:38.604588,2025-08-12T09:16:46.882855
91977,89087,2025-08-04T09:23:38.604588,2025-08-12T09:16:46.882855
89030,76857,2025-07-17T18:33:39.587754,2025-08-07T08:08:27.005501
89030,2619,2025-07-17T18:33:39.587754,2025-08-07T08:08:27.005501
89030,17729,2025-07-17T18:33:39.587754,2025-08-07T08:08:27.005501
89030,65870,2025-07-17T18:33:39.587754,2025-08-07T08:08:27.005501
89030,41978,2025-07-17T18:33:39.587754,2025-08-07T08:08:27.005501
73296,84351,2024-03-29T19:38:37.715917,2024-08-19T06:34:50.378160
73296,34644,2024-03-29T19:38:37.715917,2024-08-19T06:34:50.378160
73296,63441,2024-03-29T19:38:37.715917,2024-08-19T06:34:50.378160
73296,60146,2024-03-29T19:38:37.715917,2024-08-19T06:34:50.378160
73296,37397,2024-03-29T19:38:37.715917,2024-08-19T06:34:50.378160
41495,76634,2023-12-03T00:22:37.079267,2025-06-15T00:26:46.939181
41495,25712,2023-12-03T00:22:37.079267,2025-06-15T00:26:46.939181
41495,43699,2023-12-03T00:22:37.079267,2025-06-15T00:26:46.939181
41495,75895,2023-12-03T00:22:37.079267,2025-06-15T00:26:46.939181
41495,31115,2023-12-03T00:22:37.079267,2025-06-15T00:26:46.939181
3819,39927,2024-11-27T09:19:30.521334,2025-02-21T21:57:33.114216
3819,86055,2024-11-27T09:19:30.521334,2025-02-21T21:57:33.114216
3819,92853,2024-11-27T09:19:30.521334,2025-02-21T21:57:33.114216
3819,14225,2024-11-27T09:19:30.521334,2025-02-21T21:57:33.114216
3819,97711,2024-11-27T09:19:30.521334,2025-02-21T21:57:33.114216
76757,21143,2024-03-26T10:51:52.803278,2025-06-20T20:48:11.079633
76757,61076,2024-03-26T10:51:52.803278,2025-06-20T20:48:11.079633
76757,12226,2024-03-26T10:51:52.803278,2025-06-20T20:48:11.079633
76757,13547,2024-03-26T10:51:52.803278,2025-06-20T20:48:11.079633
76757,54057,2024-03-26T10:51:52.803278,2025-06-20T20:48:11.079633
91392,20743,2024-08-27T04:30:13.286968,2024-11-14T20:07:26.611962
91392,92469,2024-08-27T04:30:13.286968,2024-11-14T20:07:26.611962
91392,10371,2024-08-27T04:30:13.286968,2024-11-14T20:07:26.611962
91392,85856,2024-08-27T04:30:13.286968,2024-11-14T20:07:26.611962
91392,61044,2024-08-27T04:30:13.286968,2024-11-14T20:07:26.611962
45622,66271,2024-02-16T05:41:35.372846,2024-07-24T17:45:45.540443
45622,65097,2024-02-16T05:41:35.372846,2024-07-24T17:45:45.540443
45622,77615,2024-02-16T05:41:35.372846,2024-07-24T17:45:45.540443
45622,70596,2024-02-16T05:41:35.372846,2024-07-24T17:45:45.540443
45622,64324,2024-02-16T05:41:35.372846,2024-07-24T17:45:45.540443
3428,6593,2023-11-05T19:42:52.464585,2023-12-21T16:26:09.833076
3428,99055,2023-11-05T19:42:52.464585,2023-12-21T16:26:09.833076
3428,50738,2023-11-05T19:42:52.464585,2023-12-21T16:26:09.833076
3428,54076,2023-11-05T19:42:52.464585,2023-12-21T16:26:09.833076
3428,52780,2023-11-05T19:42:52.464585,2023-12-21T16:26:09.833076
70929,93893,2023-09-22T12:19:57.432146,2025-04-27T00:05:37.084817
70929,48759,2023-09-22T12:19:57.432146,2025-04-27T00:05:37.084817
70929,77077,2023-09-22T12:19:57.432146,2025-04-27T00:05:37.084817
70929,88708,2023-09-22T12:19:57.432146,2025-04-27T00:05:37.084817
70929,83341,2023-09-22T12:19:57.432146,2025-04-27T00:05:37.084817
47194,94905,2023-11-15T17:53:31.699401,2024-04-05T00:33:24.573834
47194,76857,2023-11-15T17:53:31.699401,2024-04-05T00:33:24.573834
47194,84219,2023-11-15T17:53:31.699401,2024-04-05T00:33:24.573834
47194,8509,2023-11-15T17:53:31.699401,2024-04-05T00:33:24.573834
47194,87016,2023-11-15T17:53:31.699401,2024-04-05T00:33:24.573834
4388,58427,2024-12-30T00:40:36.899180,2025-02-05T14:14:05.509650
4388,11444,2024-12-30T00:40:36.899180,2025-02-05T14:14:05.509650
4388,31564,2024-12-30T00:40:36.899180,2025-02-05T14:14:05.509650
4388,26692,2024-12-30T00:40:36.899180,2025-02-05T14:14:05.509650
4388,71410,2024-12-30T00:40:36.899180,2025-02-05T14:14:05.509650
95857,46284,2024-11-30T19:56:15.153858,2025-05-19T13:51:06.223194
95857,62866,2024-11-30T19:56:15.153858,2025-05-19T13:51:06.223194
95857,19108,2024-11-30T19:56:15.153858,2025-05-19T13:51:06.223194
95857,3753,2024-11-30T19:56:15.153858,2025-05-19T13:51:06.223194
95857,38201,2024-11-30T19:56:15.153858,2025-05-19T13:51:06.223194
32089,20743,2024-08-01T14:41:49.436736,2025-04-23T11:10:57.269569
32089,47559,2024-08-01T14:41:49.436736,2025-04-23T11:10:57.269569
32089,43855,2024-08-01T14:41:49.436736,2025-04-23T11:10:57.269569
32089,39741,2024-08-01T14:41:49.436736,2025-04-23T11:10:57.269569
32089,41483,2024-08-01T14:41:49.436736,2025-04-23T11:10:57.269569
96882,77025,2024-06-03T13:38:15.402239,2025-08-21T06:30:59.044720
96882,10238,2024-06-03T13:38:15.402239,2025-08-21T06:30:59.044720
96882,87309,2024-06-03T13:38:15.402239,2025-08-21T06:30:59.044720
96882,17068,2024-06-03T13:38:15.402239,2025-08-21T06:30:59.044720
96882,12683,2024-06-03T13:38:15.402239,2025-08-21T06:30:59.044720
69316,97933,2025-08-09T13:38:55.174555,2025-08-11T13:06:38.808460
69316,90135,2025-08-09T13:38:55.174555,2025-08-11T13:06:38.808460
69316,59884,2025-08-09T13:38:55.174555,2025-08-11T13:06:38.808460
69316,74832,2025-08-09T13:38:55.174555,2025-08-11T13:06:38.808460
69316,40063,2025-08-09T13:38:55.174555,2025-08-11T13:06:38.808460
64568,44519,2024-08-22T17:39:47.728558,2024-09-06T04:03:26.339104
64568,44119,2024-08-22T17:39:47.728558,2024-09-06T04:03:26.339104
64568,88159,2024-08-22T17:39:47.728558,2024-09-06T04:03:26.339104
64568,44714,2024-08-22T17:39:47.728558,2024-09-06T04:03:26.339104
64568,22108,2024-08-22T17:39:47.728558,2024-09-06T04:03:26.339104
19291,90710,2024-08-18T07:30:16.018438,2024-11-21T22:08:25.927399
19291,79184,2024-08-18T07:30:16.018438,2024-11-21T22:08:25.927399
19291,94522,2024-08-18T07:30:16.018438,2024-11-21T22:08:25.927399
19291,64163,2024-08-18T07:30:16.018438,2024-11-21T22:08:25.927399
19291,41245,2024-08-18T07:30:16.018438,2024-11-21T22:08:25.927399
82855,81486,2024-04-25T13:17:35.178100,2024-07-04T03:13:31.818727
82855,46201,2024-04-25T13:17:35.178100,2024-07-04T03:13:31.818727
82855,79805,2024-04-25T13:17:35.178100,2024-07-04T03:13:31.818727
82855,65892,2024-04-25T13:17:35.178100,2024-07-04T03:13:31.818727
82855,12360,2024-04-25T13:17:35.178100,2024-07-04T03:13:31.818727
40295,93577,2025-03-04T23:44:33.966778,2025-06-19T02:19:35.413661
40295,5110,2025-03-04T23:44:33.966778,2025-06-19T02:19:35.413661
40295,42813,2025-03-04T23:44:33.966778,2025-06-19T02:19:35.413661
40295,77488,2025-03-04T23:44:33.966778,2025-06-19T02:19:35.413661
40295,33876,2025-03-04T23:44:33.966778,2025-06-19T02:19:35.413661
40210,3739,2025-07-12T15:35:13.811922,2025-08-03T11:57:40.047674
40210,49297,2025-07-12T15:35:13.811922,2025-08-03T11:57:40.047674
40210,10607,2025-07-12T15:35:13.811922,2025-08-03T11:57:40.047674
40210,33552,2025-07-12T15:35:13.811922,2025-08-03T11:57:40.047674
40210,99061,2025-07-12T15:35:13.811922,2025-08-03T11:57:40.047674
93790,92866,2024-01-28T11:21:04.401231,2025-03-13T19:58:20.462977
93790,77025,2024-01-28T11:21:04.401231,2025-03-13T19:58:20.462977
93790,75330,2024-01-28T11:21:04.401231,2025-03-13T19:58:20.462977
93790,73015,2024-01-28T11:21:04.401231,2025-03-13T19:58:20.462977
93790,64163,2024-01-28T11:21:04.401231,2025-03-13T19:58:20.462977
81110,86137,2023-09-30T16:21:47.027530,2024-09-11T19:12:27.682790
81110,98797,2023-09-30T16:21:47.027530,2024-09-11T19:12:27.682790
81110,45498,2023-09-30T16:21:47.027530,2024-09-11T19:12:27.682790
81110,51296,2023-09-30T16:21:47.027530,2024-09-11T19:12:27.682790
81110,13625,2023-09-30T16:21:47.027530,2024-09-11T19:12:27.682790
73541,80918,2024-09-11T02:01:15.894403,2025-02-18T16:33:39.621241
73541,97023,2024-09-11T02:01:15.894403,2025-02-18T16:33:39.621241
73541,79805,2024-09-11T02:01:15.894403,2025-02-18T16:33:39.621241
73541,86919,2024-09-11T02:01:15.894403,2025-02-18T16:33:39.621241
73541,18348,2024-09-11T02:01:15.894403,2025-02-18T16:33:39.621241
66181,36947,2025-01-07T23:53:39.932996,2025-02-06T20:40:18.353687
66181,28098,2025-01-07T23:53:39.932996,2025-02-06T20:40:18.353687
66181,83592,2025-01-07T23:53:39.932996,2025-02-06T20:40:18.353687
66181,66210,2025-01-07T23:53:39.932996,2025-02-06T20:40:18.353687
66181,96890,2025-01-07T23:53:39.932996,2025-02-06T20:40:18.353687
548,87381,2025-04-21T12:08:56.894654,2025-04-24T11:08:34.328788
548,11300,2025-04-21T12:08:56.894654,2025-04-24T11:08:34.328788
548,11412,2025-04-21T12:08:56.894654,2025-04-24T11:08:34.328788
548,15829,2025-04-21T12:08:56.894654,2025-04-24T11:08:34.328788
548,71224,2025-04-21T12:08:56.894654,2025-04-24T11:08:34.328788
79882,61555,2023-10-10T02:39:00.842856,2025-03-30T15:58:15.696288
79882,20395,2023-10-10T02:39:00.842856,2025-03-30T15:58:15.696288
79882,22187,2023-10-10T02:39:00.842856,2025-03-30T15:58:15.696288
79882,28983,2023-10-10T02:39:00.842856,2025-03-30T15:58:15.696288
79882,1192,2023-10-10T02:39:00.842856,2025-03-30T15:58:15.696288
56165,53387,2025-01-27T19:29:07.800140,2025-05-14T23:23:05.794307
56165,88759,2025-01-27T19:29:07.800140,2025-05-14T23:23:05.794307
56165,7651,2025-01-27T19:29:07.800140,2025-05-14T23:23:05.794307
56165,61697,2025-01-27T19:29:07.800140,2025-05-14T23:23:05.794307
56165,24425,2025-01-27T19:29:07.800140,2025-05-14T23:23:05.794307
62336,35,2024-06-25T08:00:48.834852,2024-07-24T10:20:18.500529
62336,21149,2024-06-25T08:00:48.834852,2024-07-24T10:20:18.500529
62336,2462,2024-06-25T08:00:48.834852,2024-07-24T10:20:18.500529
62336,18154,2024-06-25T08:00:48.834852,2024-07-24T10:20:18.500529
62336,20459,2024-06-25T08:00:48.834852,2024-07-24T10:20:18.500529
86847,65610,2024-07-14T13:20:57.609582,2024-11-13T11:17:15.791676
86847,30205,2024-07-14T13:20:57.609582,2024-11-13T11:17:15.791676
86847,11982,2024-07-14T13:20:57.609582,2024-11-13T11:17:15.791676
86847,10607,2024-07-14T13:20:57.609582,2024-11-13T11:17:15.791676
86847,95017,2024-07-14T13:20:57.609582,2024-11-13T11:17:15.791676
29515,80897,2024-02-26T12:59:22.306097,2024-07-20T09:59:46.203086
29515,27938,2024-02-26T12:59:22.306097,2024-07-20T09:59:46.203086
29515,94726,2024-02-26T12:59:22.306097,2024-07-20T09:59:46.203086
29515,57193,2024-02-26T12:59:22.306097,2024-07-20T09:59:46.203086
29515,12360,2024-02-26T12:59:22.306097,2024-07-20T09:59:46.203086
47468,22877,2024-02-12T16:06:24.840752,2025-07-06T18:11:14.173664
47468,23941,2024-02-12T16:06:24.840752,2025-07-06T18:11:14.173664
47468,19833,2024-02-12T16:06:24.840752,2025-07-06T18:11:14.173664
47468,26644,2024-02-12T16:06:24.840752,2025-07-06T18:11:14.173664
47468,76472,2024-02-12T16:06:24.840752,2025-07-06T18:11:14.173664
10876,55743,2024-05-21T18:56:21.891271,2025-04-04T07:54:02.405995
10876,67614,2024-05-21T18:56:21.891271,2025-04-04T07:54:02.405995
10876,83857,2024-05-21T18:56:21.891271,2025-04-04T07:54:02.405995
10876,54907,2024-05-21T18:56:21.891271,2025-04-04T07:54:02.405995
10876,59836,2024-05-21T18:56:21.891271,2025-04-04T07:54:02.405995
56919,2329,2023-12-27T20:30:19.547076,2024-05-27T20:06:29.005772
56919,45498,2023-12-27T20:30:19.547076,2024-05-27T20:06:29.005772
56919,51455,2023-12-27T20:30:19.547076,2024-05-27T20:06:29.005772
56919,61130,2023-12-27T20:30:19.547076,2024-05-27T20:06:29.005772
56919,19471,2023-12-27T20:30:19.547076,2024-05-27T20:06:29.005772
60386,30246,2025-06-03T02:00:35.438425,2025-07-18T15:45:15.549072
60386,7041,2025-06-03T02:00:35.438425,2025-07-18T15:45:15.549072
60386,75387,2025-06-03T02:00:35.438425,2025-07-18T15:45:15.549072
60386,98473,2025-06-03T02:00:35.438425,2025-07-18T15:45:15.549072
60386,40720,2025-06-03T02:00:35.438425,2025-07-18T15:45:15.549072
78821,89956,2025-07-08T01:58:49.174625,2025-07-25T12:14:50.410946
78821,12853,2025-07-08T01:58:49.174625,2025-07-25T12:14:50.410946
78821,85310,2025-07-08T01:58:49.174625,2025-07-25T12:14:50.410946
78821,85493,2025-07-08T01:58:49.174625,2025-07-25T12:14:50.410946
78821,81082,2025-07-08T01:58:49.174625,2025-07-25T12:14:50.410946
15160,80897,2025-06-29T08:13:32.132175,2025-07-17T01:50:56.452317
15160,84928,2025-06-29T08:13:32.132175,2025-07-17T01:50:56.452317
15160,12299,2025-06-29T08:13:32.132175,2025-07-17T01:50:56.452317
15160,48223,2025-06-29T08:13:32.132175,2025-07-17T01:50:56.452317
15160,51041,2025-06-29T08:13:32.132175,2025-07-17T01:50:56.452317
8452,97773,2024-12-01T06:41:44.776242,2025-05-23T10:06:26.901956
8452,4708,2024-12-01T06:41:44.776242,2025-05-23T10:06:26.901956
8452,6108,2024-12-01T06:41:44.776242,2025-05-23T10:06:26.901956
8452,99816,2024-12-01T06:41:44.776242,2025-05-23T10:06:26.901956
8452,10126,2024-12-01T06:41:44.776242,2025-05-23T10:06:26.901956
34660,91068,2024-10-23T21:44:20.224511,2024-12-21T17:03:15.777878
34660,84934,2024-10-23T21:44:20.224511,2024-12-21T17:03:15.777878
34660,37212,2024-10-23T21:44:20.224511,2024-12-21T17:03:15.777878
34660,59729,2024-10-23T21:44:20.224511,2024-12-21T17:03:15.777878
34660,8,2024-10-23T21:44:20.224511,2024-12-21T17:03:15.777878
16605,15127,2024-01-07T09:47:57.516863,2025-03-01T22:43:30.898684
16605,87222,2024-01-07T09:47:57.516863,2025-03-01T22:43:30.898684
16605,80126,2024-01-07T09:47:57.516863,2025-03-01T22:43:30.898684
16605,95791,2024-01-07T09:47:57.516863,2025-03-01T22:43:30.898684
16605,4854,2024-01-07T09:47:57.516863,2025-03-01T22:43:30.898684
29110,95124,2024-07-03T20:52:40.977291,2024-10-10T13:51:48.902234
29110,49821,2024-07-03T20:52:40.977291,2024-10-10T13:51:48.902234
29110,85430,2024-07-03T20:52:40.977291,2024-10-10T13:51:48.902234
29110,23859,2024-07-03T20:52:40.977291,2024-10-10T13:51:48.902234
29110,74196,2024-07-03T20:52:40.977291,2024-10-10T13:51:48.902234
38082,77457,2023-11-07T09:12:45.825711,2024-11-17T17:45:40.822349
38082,21616,2023-11-07T09:12:45.825711,2024-11-17T17:45:40.822349
38082,40374,2023-11-07T09:12:45.825711,2024-11-17T17:45:40.822349
38082,55536,2023-11-07T09:12:45.825711,2024-11-17T17:45:40.822349
38082,86919,2023-11-07T09:12:45.825711,2024-11-17T17:45:40.822349
18186,34795,2024-03-02T22:18:32.948654,2024-04-19T23:43:43.104190
18186,83598,2024-03-02T22:18:32.948654,2024-04-19T23:43:43.104190
18186,25934,2024-03-02T22:18:32.948654,2024-04-19T23:43:43.104190
18186,52148,2024-03-02T22:18:32.948654,2024-04-19T23:43:43.104190
18186,96151,2024-03-02T22:18:32.948654,2024-04-19T23:43:43.104190
80568,38537,2025-03-18T20:28:30.244361,2025-04-18T18:33:16.962461
80568,11475,2025-03-18T20:28:30.244361,2025-04-18T18:33:16.962461
80568,43376,2025-03-18T20:28:30.244361,2025-04-18T18:33:16.962461
80568,38835,2025-03-18T20:28:30.244361,2025-04-18T18:33:16.962461
80568,63067,2025-03-18T20:28:30.244361,2025-04-18T18:33:16.962461
40119,42568,2023-08-26T02:51:40.471827,2025-04-18T21:21:09.567772
40119,51289,2023-08-26T02:51:40.471827,2025-04-18T21:21:09.567772
40119,20006,2023-08-26T02:51:40.471827,2025-04-18T21:21:09.567772
40119,40256,2023-08-26T02:51:40.471827,2025-04-18T21:21:09.567772
40119,30721,2023-08-26T02:51:40.471827,2025-04-18T21:21:09.567772
34127,53230,2024-08-24T09:47:31.964217,2024-10-21T18:41:14.107280
34127,32594,2024-08-24T09:47:31.964217,2024-10-21T18:41:14.107280
34127,48202,2024-08-24T09:47:31.964217,2024-10-21T18:41:14.107280
34127,97323,2024-08-24T09:47:31.964217,2024-10-21T18:41:14.107280
34127,20732,2024-08-24T09:47:31.964217,2024-10-21T18:41:14.107280
1191,80918,2025-04-09T00:11:12.030715,2025-05-29T18:51:58.524616
1191,12683,2025-04-09T00:11:12.030715,2025-05-29T18:51:58.524616
